id,arrival_time,wait_triage,wait_consultation,wait_diagnostics,wait_treatment,service_triage,service_consultation,service_diagnostics,service_treatment,departure_time,los
125,14.13919696660557,0.8966655683267941,8.849306417613539,18.011033294425847,9.781260142682456,0.12531763025792472,1.0151536643861365,0.3927923392899662,0.06953742601635744,53.2802634496046,39.14106648299902
126,14.14791219899878,1.0132679661915098,9.084050364909778,17.643120740773746,9.936160619954208,0.013317639594623901,0.24865786084910116,0.4421816570232302,0.6606820153570944,53.18935106365207,39.04143886465329
127,14.265099350525587,0.9093984542593265,9.285068899353043,17.73118809068251,10.046316846096644,0.04763932640583664,0.3541143071144595,0.5505257892146616,0.021374959936170383,53.210726023588236,38.94562667306265
128,14.295643673144443,0.9264934580463056,9.255022491866045,18.029043119294926,9.272426627850137,0.08752132610501408,0.5493101490986914,0.8648026041990364,0.29612160063484716,53.576385050239445,39.280741377095
129,14.319237909132358,0.9904205481634047,9.666028302494057,18.99286782731502,8.773052850664023,0.04995348740014605,0.9821582443514584,1.0213820059294498,0.5121790008390394,55.30728017628896,40.9880422671566
130,14.509269320382904,0.8080422307089723,9.999442742750492,18.950298170155435,9.076320709447394,0.1702072474125993,0.34524971845249786,0.6063220135020282,4.957196957167544,59.42234910997987,44.913079789596964
131,14.5196457315212,0.8399662131747085,9.700573454196979,18.520875280499492,9.45970052419571,0.05380569936761079,0.3729704429944667,0.9928294971019879,0.3347343323977648,54.79510117544992,40.27545544392872
132,14.543814490076356,0.869603153987164,9.757765030474538,18.739529202087162,9.591545565081027,0.028982164736347113,0.3137413612391552,0.5290740272621789,0.08631184810822809,54.46036684305216,39.9165523529758
133,14.547811097668719,0.8945887111311475,10.285760649201801,19.684781713387622,8.611551011821412,0.10405080170579573,0.5050553516908138,0.8451917290407016,1.967147903061806,57.44593896870982,42.8981278710411
134,14.69805052649523,0.7894682720092447,10.008032868837025,19.251804944465782,9.118037700296071,0.018354533172060424,0.6231202983855879,0.8004110326279658,0.17151088935905065,55.47879106564801,40.78074053915278
135,14.70326541221539,0.8026079194611437,10.563801446329208,19.670483469259413,10.55895400510449,0.2675918333925342,0.18149239533520312,0.697742487612438,1.90578453556918,59.351723504279,44.648458092063606
136,14.783743741318714,0.7627068691869479,10.32802053908082,20.252860783677242,11.864949460561512,0.1333273419549447,0.6263256883866617,0.976123285791205,0.09033022127490656,59.81838793123295,45.03464418991423
137,14.826513994568135,0.8532639578924712,10.392775209292585,20.333497628430155,11.900028128933904,0.06447333714595502,0.3967159264972965,0.584455321518496,2.16280777683534,61.514531281114344,46.68801728654621
138,14.964256938628626,0.779994350977935,10.536351210040804,20.671971480702897,11.643818658522449,0.25313992574907823,0.24598146924575676,0.3268350761123265,0.30570859997817196,59.728057709958044,44.763800771329414
139,15.012777315484236,0.7606878495848335,10.606947903853444,21.22536503075208,11.486294356798766,0.13834593781096652,0.7532727374366565,0.4910211109890549,0.4391850830367461,60.91389732574678,45.901120010262545
140,15.094343926774066,0.8174671761059695,10.571011741236596,20.606944485380662,11.320991156310733,0.15130133581145683,0.6220395840877826,0.6342885255256825,0.35610688269983515,60.17449481393278,45.080150887158716
141,15.111399239051549,0.8859919763040907,10.694767290227414,20.65624480951738,11.376273575110261,0.08756538905914397,0.34256174729784233,1.0196907873650973,0.300217428777249,60.474712242710034,45.36331300365848
142,15.161609767302812,0.9015026713886787,10.823771962043008,21.38144970308518,11.566222983196845,0.23540124120554407,0.2944858937972958,0.549453103727416,0.47284546202281036,61.38674278776959,46.22513302046678
143,15.239886193953083,0.8450704104617017,10.83188013938609,21.47600972682848,11.358731708203642,0.3393270202149965,0.25624439506691976,1.03959319365468,0.2566255484544147,61.64336833622401,46.403482142270924
144,15.296136795101123,1.0023768847959111,10.817195169726006,21.622151746842846,11.381852082851331,0.15632289454709392,0.4534908515369542,0.7850048557130751,0.7509202985832311,62.265451579697576,46.96931478459645
145,15.318615491472205,1.1056681331575753,10.991373068462412,22.13927453063384,10.91556516847573,0.3098659026149002,0.2678820719220804,1.1377378446090498,2.795000013890365,64.98098222523815,49.66236673376595
146,15.36261592917371,1.0922206452704195,10.939062184559152,22.743053707575513,10.777359066034194,0.02287277673405918,0.8431437526774272,0.485123517673104,0.5498186673720544,62.81527024706963,47.45265431789592
